"","pays1","pays2","dist"
"39264","Nevis","Sint Maarten","100.551338735774"
"39265","Nevis","Slovakia","7823.09181251612"
"39266","Nevis","Slovenia","7573.63533039935"
"39267","Nevis","Solomon Islands","14669.7471663751"
"39268","Nevis","Somalia","11250.5989625485"
"39269","Nevis","South Africa","9880.70182599083"
"39270","Nevis","South Georgia","8219.91792581035"
"39271","Nevis","South Korea","13720.2813805573"
"39272","Nevis","South Sandwich Islands","8998.32211224771"
"39273","Nevis","South Sudan","9386.21281195106"
"39274","Nevis","Spain","5759.22389722595"
"39275","Nevis","Sri Lanka","14928.6158376978"
"39276","Nevis","Sudan","9014.65913658858"
"39277","Nevis","Suriname","1372.01216897937"
"39278","Nevis","Swaziland","11166.3480363727"
"39279","Nevis","Sweden","7450.95736116629"
"39280","Nevis","Switzerland","7002.17022373913"
"39281","Nevis","Syria","9638.78573823711"
"39282","Nevis","Taiwan","15283.2408414154"
"39283","Nevis","Tajikistan","11873.5922775353"
"39284","Nevis","Tanzania","10366.9714719953"
"39285","Nevis","Thailand","15405.1523424367"
"39286","Nevis","Timor-Leste","18573.1140977459"
"39287","Nevis","Tobago","675.262072063025"
"39288","Nevis","Togo","6751.2601154914"
"39289","Nevis","Tonga","12796.8543142173"
"39290","Nevis","Trinidad","709.625184970979"
"39291","Nevis","Tunisia","7146.03658956693"
"39292","Nevis","Turkey","8651.01128414358"
"39293","Nevis","Turkmenistan","10692.061077511"
"39294","Nevis","Turks and Caicos Islands","1074.27506254619"
"39295","Nevis","Uganda","10253.5236810713"
"39296","Nevis","UK","6194.40060387579"
"39297","Nevis","Ukraine","8209.65135937397"
"39298","Nevis","United Arab Emirates","11530.2619546526"
"39299","Nevis","Uruguay","5257.52584835885"
"39300","Nevis","USA","2038.20975772388"
"39301","Nevis","Uzbekistan","10750.0194669483"
"39302","Nevis","Vanuatu","14503.9491508785"
"39303","Nevis","Vatican","7522.05772228975"
"39304","Nevis","Venezuela","671.533758268523"
"39305","Nevis","Vietnam","15297.8062560341"
"39306","Nevis","Virgin Islands, British","232.621933473633"
"39307","Nevis","Virgin Islands, US","217.456401469853"
"39308","Nevis","Wallis and Futuna","12909.4298759571"
"39309","Nevis","Western Sahara","4785.80943269312"
"39310","Nevis","Yemen","11040.4038107805"
"39311","Nevis","Zambia","9866.4022697607"
"39312","Nevis","Zimbabwe","10360.1995958236"
"39313","New Caledonia","Afghanistan","10853.9143740064"
"39314","New Caledonia","Albania","15431.0022491092"
"39315","New Caledonia","Algeria","16605.4488805758"
"39316","New Caledonia","American Samoa","2362.52983054354"
"39317","New Caledonia","Andorra","16700.8825195726"
"39318","New Caledonia","Angola","13754.3620023227"
"39319","New Caledonia","Anguilla","14668.914291769"
"39320","New Caledonia","Antarctica","4858.08844589534"
"39321","New Caledonia","Antigua","14772.9508876698"
"39322","New Caledonia","Argentina","9902.2789429541"
"39323","New Caledonia","Armenia","13324.8445520376"
"39324","New Caledonia","Aruba","13789.9959515234"
"39325","New Caledonia","Ascension Island","16608.6808339278"
"39326","New Caledonia","Australia","910.793238097671"
"39327","New Caledonia","Austria","15357.9727537036"
"39328","New Caledonia","Azerbaijan","13004.6330430564"
"39329","New Caledonia","Azores","17281.5091413116"
"39330","New Caledonia","Bahamas","13255.3393133956"
"39331","New Caledonia","Bahrain","12804.9309998339"
"39332","New Caledonia","Bangladesh","8587.89001901022"
"39333","New Caledonia","Barbados","14890.0984979688"
"39334","New Caledonia","Barbuda","14790.2321517722"
"39335","New Caledonia","Belarus","14134.4957488219"
"39336","New Caledonia","Belgium","15792.8417789782"
"39337","New Caledonia","Belize","11925.8922685935"
"39338","New Caledonia","Benin","17175.8767176288"
"39339","New Caledonia","Bermuda","14679.661827128"
"39340","New Caledonia","Bhutan","8919.14822828613"
"39341","New Caledonia","Bolivia","12192.5724245242"
"39342","New Caledonia","Bonaire","13956.0203943937"
"39343","New Caledonia","Bosnia and Herzegovina","15397.70202839"
"39344","New Caledonia","Botswana","12950.48435097"
"39345","New Caledonia","Brazil","12412.0199418072"
"39346","New Caledonia","Brunei","5536.09023846558"
"39347","New Caledonia","Bulgaria","14752.1353517294"
"39348","New Caledonia","Burkina Faso","17490.2135653422"
"39349","New Caledonia","Burundi","13931.7405292523"
"39350","New Caledonia","Cambodia","6724.24540130258"
"39351","New Caledonia","Cameroon","15632.0170176946"
"39352","New Caledonia","Canada","10010.1065351426"
"39353","New Caledonia","Canary Islands","18706.628855993"
"39354","New Caledonia","Cape Verde","18493.8200003985"
"39355","New Caledonia","Cayman Islands","12829.4427782507"
"39356","New Caledonia","Central African Republic","14654.8426321644"
"39357","New Caledonia","Chad","15339.3264536482"
"39358","New Caledonia","Chagos Archipelago","9481.34177675672"
"39359","New Caledonia","Chile","8233.14492035191"
"39360","New Caledonia","China","6571.91999002338"
"39361","New Caledonia","Christmas Island","5890.4319641905"
"39362","New Caledonia","Cocos Islands","6765.07241194006"
"39363","New Caledonia","Colombia","12443.3921536866"
"39364","New Caledonia","Comoros","12131.3176720614"
"39365","New Caledonia","Cook Islands","3315.64395784839"
"39366","New Caledonia","Costa Rica","12076.5688705635"
"39367","New Caledonia","Croatia","15377.0102910317"
"39368","New Caledonia","Cuba","12552.3632126007"
"39369","New Caledonia","Curacao","13876.2585670566"
"39370","New Caledonia","Cyprus","14399.9987909187"
"39371","New Caledonia","Czech Republic","15185.4447905923"
"39372","New Caledonia","Democratic Republic of the Congo","13470.630609635"
"39373","New Caledonia","Denmark","15035.7972432175"
"39374","New Caledonia","Djibouti","13215.3392943296"
"39375","New Caledonia","Dominica","13770.242122354"
"39376","New Caledonia","Dominican Republic","13770.242122354"
"39377","New Caledonia","Ecuador","11053.3980630571"
"39378","New Caledonia","Egypt","14121.2650995793"
"39379","New Caledonia","El Salvador","11763.2080241608"
"39380","New Caledonia","Equatorial Guinea","16048.811476863"
"39381","New Caledonia","Eritrea","13264.2144090356"
"39382","New Caledonia","Estonia","14122.7354882129"
"39383","New Caledonia","Ethiopia","12607.2205159707"
"39384","New Caledonia","Falkland Islands","10487.1894438973"
"39385","New Caledonia","Faroe Islands","15090.3502113203"
"39386","New Caledonia","Fiji","668.328698242453"
"39387","New Caledonia","Finland","13494.3237759009"
"39388","New Caledonia","France","15849.1559660524"
"39389","New Caledonia","French Guiana","14936.809514324"
"39390","New Caledonia","French Polynesia","4266.07387414991"
"39391","New Caledonia","French Southern and Antarctic Lands","8361.41318495416"
"39392","New Caledonia","Gabon","15577.5571695641"
"39393","New Caledonia","Gambia","18853.967451297"
"39394","New Caledonia","Georgia","13318.7217862372"
"39395","New Caledonia","Germany","15149.9634251482"
"39396","New Caledonia","Ghana","17298.1778543561"
"39397","New Caledonia","Greece","14956.1471202362"
"39398","New Caledonia","Greenland","12793.1316817173"
"39399","New Caledonia","Grenada","14630.2738258133"
"39400","New Caledonia","Grenadines","14697.9854198985"
"39401","New Caledonia","Guadeloupe","14758.6800342585"
"39402","New Caledonia","Guam","3950.57692301738"
"39403","New Caledonia","Guatemala","11573.1946145884"
"39404","New Caledonia","Guernsey","16291.1166078206"
"39405","New Caledonia","Guinea","18193.9499256945"
"39406","New Caledonia","Guinea-Bissau","18661.8345952502"
"39407","New Caledonia","Guyana","14408.211881547"
"39408","New Caledonia","Haiti","13512.4195558788"
"39409","New Caledonia","Heard Island","8054.56429099576"
"39410","New Caledonia","Honduras","11862.1269413738"
"39411","New Caledonia","Hungary","15004.5406058591"
"39412","New Caledonia","Iceland","14728.7939692738"
"39413","New Caledonia","India","7787.51063490753"
"39414","New Caledonia","Indonesia","2325.82848987057"
"39415","New Caledonia","Iran","11594.8523690314"
"39416","New Caledonia","Iraq","13072.8625692889"
"39417","New Caledonia","Ireland","15840.5275149917"
"39418","New Caledonia","Isle of Man","15868.7233762729"
"39419","New Caledonia","Israel","14289.0410220148"
"39420","New Caledonia","Italy","15671.3537772035"
"39421","New Caledonia","Ivory Coast","17581.0240050411"
"39422","New Caledonia","Jamaica","13113.0090540766"
"39423","New Caledonia","Japan","5411.46869764393"
"39424","New Caledonia","Jersey","16298.2865584135"
"39425","New Caledonia","Jordan","13971.7217564913"
"39426","New Caledonia","Kazakhstan","10393.5973587435"
"39427","New Caledonia","Kenya","12915.8140386154"
"39428","New Caledonia","Kiribati","2184.97591053671"
"39429","New Caledonia","Kosovo","15316.5928336241"
"39430","New Caledonia","Kuwait","13062.4275482341"
"39431","New Caledonia","Kyrgyzstan","10598.1297134088"
"39432","New Caledonia","Laos","6856.40407166676"
"39433","New Caledonia","Latvia","14247.7978070711"
"39434","New Caledonia","Lebanon","14223.1346021478"
"39435","New Caledonia","Lesotho","12438.3981125622"
"39436","New Caledonia","Liberia","17873.0006595718"
"39437","New Caledonia","Libya","15309.4166872245"
"39438","New Caledonia","Liechtenstein","15896.3499378413"
"39439","New Caledonia","Lithuania","14398.2662115844"
"39440","New Caledonia","Luxembourg","15860.8849703722"
"39441","New Caledonia","Macedonia","15254.4037494253"
"39442","New Caledonia","Madagascar","11259.2341582848"
"39443","New Caledonia","Madeira Islands","18452.8593911854"
"39444","New Caledonia","Malawi","12753.700877808"
"39445","New Caledonia","Malaysia","5209.32437466682"
"39446","New Caledonia","Maldives","9766.38859768271"
"39447","New Caledonia","Mali","17449.5643389203"
"39448","New Caledonia","Malta","16162.5702095058"
"39449","New Caledonia","Marshall Islands","2918.28341283493"
"39450","New Caledonia","Martinique","14778.3751164178"
"39451","New Caledonia","Mauritania","18329.4016321219"
"39452","New Caledonia","Mauritius","10477.5991243771"
"39453","New Caledonia","Mayotte","12035.9561019245"
"39454","New Caledonia","Mexico","9657.94498564819"
"39455","New Caledonia","Micronesia","2718.30355037515"
"39456","New Caledonia","Moldova","14552.5012036467"
"39457","New Caledonia","Monaco","16269.0837047968"
"39458","New Caledonia","Mongolia","8323.19738633508"
"39459","New Caledonia","Montenegro","15414.8853085282"
"39460","New Caledonia","Montserrat","14728.2037345624"
"39461","New Caledonia","Morocco","17518.8261572394"
"39462","New Caledonia","Mozambique","12316.4417359459"
"39463","New Caledonia","Myanmar","7446.42937337201"
"39464","New Caledonia","Namibia","13196.6290840112"
"39465","New Caledonia","Nauru","2189.69135330327"
"39466","New Caledonia","Nepal","9254.61175379944"
"39467","New Caledonia","Netherlands","15552.5036784118"
"39468","New Caledonia","Nevis","14697.8501693602"
"39469","New Caledonia","New Zealand","1401.8161502939"
"39470","New Caledonia","Nicaragua","11982.9872409861"
"39471","New Caledonia","Niger","16224.0224050654"
"39472","New Caledonia","Nigeria","16224.0224050654"
"39473","New Caledonia","Niue","2302.41760441764"
"39474","New Caledonia","Norfolk Island","704.99235899268"
"39475","New Caledonia","Northern Mariana Islands","4014.78869589269"
"39476","New Caledonia","North Korea","7176.52920894146"
"39477","New Caledonia","Norway","12740.094737839"
"39478","New Caledonia","Oman","11805.3671426523"
"39479","New Caledonia","Pakistan","10594.1493963494"
"39480","New Caledonia","Palau","3991.0950523413"
"39481","New Caledonia","Palestine","14322.3566820626"
"39482","New Caledonia","Panama","12296.5718062299"
"39483","New Caledonia","Papua New Guinea","1048.35867936276"
"39484","New Caledonia","Paraguay","12589.6207770029"
"39485","New Caledonia","Peru","11885.5595651279"
"39486","New Caledonia","Philippines","4649.88441223056"
"39487","New Caledonia","Pitcairn Islands","6463.6795029413"
"39488","New Caledonia","Poland","14656.0563522981"
"39489","New Caledonia","Portugal","17177.238784596"
"39490","New Caledonia","Puerto Rico","14174.7902623417"
"39491","New Caledonia","Qatar","12689.3333498383"
"39492","New Caledonia","Republic of Congo","15325.1001834955"
"39493","New Caledonia","Reunion","10624.3935741359"
"39494","New Caledonia","Romania","14620.4418476902"
"39495","New Caledonia","Russia","7067.36872835389"
"39496","New Caledonia","Rwanda","13973.664423108"
"39497","New Caledonia","Saba","14645.6275227091"
"39498","New Caledonia","Saint Barthelemy","14691.9294034496"
"39499","New Caledonia","Saint Helena","15664.8319993569"
"39500","New Caledonia","Saint Kitts","14681.163425853"
"39501","New Caledonia","Saint Lucia","14763.5117668583"
"39502","New Caledonia","Saint Martin","14670.2132907635"
"39503","New Caledonia","Saint Pierre and Miquelon","15124.8276625941"
"39504","New Caledonia","Saint Vincent","14722.6989856384"
"39505","New Caledonia","Samoa","2205.83616341908"
"39506","New Caledonia","San Marino","15922.4741968211"
"39507","New Caledonia","Sao Tome and Principe","16416.1831519667"
"39508","New Caledonia","Saudi Arabia","12216.4273149099"
"39509","New Caledonia","Senegal","18782.5142502468"
"39510","New Caledonia","Serbia","15165.4648331651"
"39511","New Caledonia","Seychelles","11342.9965185701"
"39512","New Caledonia","Siachen Glacier","10544.5207094014"
"39513","New Caledonia","Sierra Leone","18257.587218796"
"39514","New Caledonia","Singapore","6517.98594618598"
"39515","New Caledonia","Sint Eustatius","14668.8535308243"
"39516","New Caledonia","Sint Maarten","14669.9276783429"
"39517","New Caledonia","Slovakia","14975.7172021291"
"39518","New Caledonia","Slovenia","15503.520566429"
"39519","New Caledonia","Solomon Islands","807.958393601765"
"39520","New Caledonia","Somalia","12326.5802918108"
"39521","New Caledonia","South Africa","10664.3338344065"
"39522","New Caledonia","South Georgia","11125.704985216"
"39523","New Caledonia","South Korea","6786.46975186787"
"39524","New Caledonia","South Sandwich Islands","10921.3416648649"
"39525","New Caledonia","South Sudan","13853.1971200962"
"39526","New Caledonia","Spain","16626.0495314981"
"39527","New Caledonia","Sri Lanka","9023.15992543608"
"39528","New Caledonia","Sudan","13868.6102359366"
"39529","New Caledonia","Suriname","14682.940659676"
"39530","New Caledonia","Swaziland","12399.7318761321"
"39531","New Caledonia","Sweden","13782.5637691916"
"39532","New Caledonia","Switzerland","15865.2593648682"
"39533","New Caledonia","Syria","13694.1988501208"
"39534","New Caledonia","Taiwan","6224.31210807824"
"39535","New Caledonia","Tajikistan","10840.0599588173"
"39536","New Caledonia","Tanzania","12619.9492545887"
"39537","New Caledonia","Thailand","6930.37537197177"
"39538","New Caledonia","Timor-Leste","3714.9986524137"
"39539","New Caledonia","Tobago","14701.328507477"
"39540","New Caledonia","Togo","17257.1211284315"
"39541","New Caledonia","Tonga","1711.81331208274"
"39542","New Caledonia","Trinidad","14548.0171641024"
"39543","New Caledonia","Tunisia","16401.5900200069"
"39544","New Caledonia","Turkey","13477.193734141"
"39545","New Caledonia","Turkmenistan","11571.7633835959"
"39546","New Caledonia","Turks and Caicos Islands","13813.0723390729"
"39547","New Caledonia","Uganda","13726.0337008133"
"39548","New Caledonia","UK","15130.5739534471"
"39549","New Caledonia","Ukraine","13749.0779477091"
"39550","New Caledonia","United Arab Emirates","12215.0921829226"
"39551","New Caledonia","Uruguay","12079.0214633749"
"39552","New Caledonia","USA","5881.12028797629"
"39553","New Caledonia","Uzbekistan","11116.9306102961"
"39554","New Caledonia","Vanuatu","215.922161908387"
"39555","New Caledonia","Vatican","16046.7581674717"
"39556","New Caledonia","Venezuela","13330.1133972897"
"39557","New Caledonia","Vietnam","6527.53208072921"
"39558","New Caledonia","Virgin Islands, British","14516.4988643288"
"39559","New Caledonia","Virgin Islands, US","14478.7175735585"
"39560","New Caledonia","Wallis and Futuna","1651.37024280408"
"39561","New Caledonia","Western Sahara","18524.6762612213"
"39562","New Caledonia","Yemen","12066.959125102"
"39563","New Caledonia","Zambia","13122.718847063"
"39564","New Caledonia","Zimbabwe","12751.7386006641"
"39565","New Zealand","Afghanistan","12583.4077935293"
"39566","New Zealand","Albania","16043.4223965765"
"39567","New Zealand","Algeria","16057.4140007745"
"39568","New Zealand","American Samoa","544.667951228163"
"39569","New Zealand","Andorra","16181.1864369864"
"39570","New Zealand","Angola","11556.2945974264"
"39571","New Zealand","Anguilla","12232.8239296703"
"39572","New Zealand","Antarctica","1570.23660716231"
"39573","New Zealand","Antigua","12360.3573458039"
"39574","New Zealand","Argentina","6963.04451041857"
"39575","New Zealand","Armenia","14830.6169025668"
"39576","New Zealand","Aruba","11437.5830677364"
"39577","New Zealand","Ascension Island","13286.8137964072"
"39578","New Zealand","Australia","620.803544874058"
"39579","New Zealand","Austria","15463.0981047383"
"39580","New Zealand","Azerbaijan","14512.1067344513"
"39581","New Zealand","Azores","14830.2399184083"
"39582","New Zealand","Bahamas","10693.7465341262"
"39583","New Zealand","Bahrain","13947.6130847724"
"39584","New Zealand","Bangladesh","10459.3347625175"
"39585","New Zealand","Barbados","12569.9626900792"
"39586","New Zealand","Barbuda","12366.1943596222"
"39587","New Zealand","Belarus","14392.296953645"
"39588","New Zealand","Belgium","15235.6759753891"
"39589","New Zealand","Belize","9449.35175846852"
"39590","New Zealand","Benin","14734.2587618536"
"39591","New Zealand","Bermuda","12096.4045957758"
"39592","New Zealand","Bhutan","10868.3134000325"
"39593","New Zealand","Bolivia","9615.75117405061"
"39594","New Zealand","Bonaire","11616.9026924581"
"39595","New Zealand","Bosnia and Herzegovina","15816.8617004717"
"39596","New Zealand","Botswana","10645.0627081109"
"39597","New Zealand","Brazil","9591.35833010548"
"39598","New Zealand","Brunei","7380.71204214526"
"39599","New Zealand","Bulgaria","15604.8519496875"
"39600","New Zealand","Burkina Faso","15163.9077209238"
"39601","New Zealand","Burundi","12599.7380759918"
"39602","New Zealand","Cambodia","8608.61683344624"
"39603","New Zealand","Cameroon","13838.6044524833"
"39604","New Zealand","Canada","7781.97205884893"
"39605","New Zealand","Canary Islands","16492.0145175454"
"39606","New Zealand","Cape Verde","15649.7273389989"
"39607","New Zealand","Cayman Islands","10333.0555209276"
"39608","New Zealand","Central African Republic","13649.3771511791"
"39609","New Zealand","Chad","14395.7437042254"
"39610","New Zealand","Chagos Archipelago","9614.2062646522"
"39611","New Zealand","Chile","6148.05536955794"
"39612","New Zealand","China","8048.21222516026"
"39613","New Zealand","Christmas Island","6922.32274442748"
"39614","New Zealand","Cocos Islands","7465.20438146469"
"39615","New Zealand","Colombia","10284.6968053354"
"39616","New Zealand","Comoros","11016.1626071725"
"39617","New Zealand","Cook Islands","1788.3528729123"
"39618","New Zealand","Costa Rica","9697.50408579502"
"39619","New Zealand","Croatia","15710.4310113061"
"39620","New Zealand","Cuba","10021.0250329261"
"39621","New Zealand","Curacao","11532.8472439459"
"39622","New Zealand","Cyprus","15801.2522695743"
"39623","New Zealand","Czech Republic","15245.5676149871"
"39624","New Zealand","Democratic Republic of the Congo","11716.7642775065"
"39625","New Zealand","Denmark","14540.4856079651"
"39626","New Zealand","Djibouti","13237.6008748728"
"39627","New Zealand","Dominica","11305.7662069242"
"39628","New Zealand","Dominican Republic","11305.7662069242"
"39629","New Zealand","Ecuador","8862.34855522359"
"39630","New Zealand","Egypt","14589.7056227067"
"39631","New Zealand","El Salvador","9312.45671759688"
"39632","New Zealand","Equatorial Guinea","13929.1679460632"
"39633","New Zealand","Eritrea","13372.7065724699"
"39634","New Zealand","Estonia","14095.3738810587"
"39635","New Zealand","Ethiopia","12564.8761338363"
"39636","New Zealand","Falkland Islands","7498.1775524848"
"39637","New Zealand","Faroe Islands","13922.4313198257"
"39638","New Zealand","Fiji","1163.45158762917"
"39639","New Zealand","Finland","13020.694061396"
"39640","New Zealand","France","15264.1406436417"
"39641","New Zealand","French Guiana","12652.2101974041"
"39642","New Zealand","French Polynesia","2277.76292200681"
"39643","New Zealand","French Southern and Antarctic Lands","6314.32709582608"
"39644","New Zealand","Gabon","13412.3062250235"
"39645","New Zealand","Gambia","15590.7818497314"
"39646","New Zealand","Georgia","14708.1030367923"
"39647","New Zealand","Germany","14844.6071911783"
"39648","New Zealand","Ghana","14641.8046886046"
"39649","New Zealand","Greece","15892.3378373291"
"39650","New Zealand","Greenland","11147.8141883953"
"39651","New Zealand","Grenada","12327.2318032152"
"39652","New Zealand","Grenadines","12380.7271285342"
"39653","New Zealand","Guadeloupe","12364.5783228034"
"39654","New Zealand","Guam","5301.27113195696"
"39655","New Zealand","Guatemala","9104.01503719981"
"39656","New Zealand","Guernsey","15368.4790938993"
"39657","New Zealand","Guinea","14972.5113029937"
"39658","New Zealand","Guinea-Bissau","15371.8488385587"
"39659","New Zealand","Guyana","12225.6326264874"
"39660","New Zealand","Haiti","11043.9444059818"
"39661","New Zealand","Heard Island","5875.85850371448"
"39662","New Zealand","Honduras","9404.71003977442"
"39663","New Zealand","Hungary","15375.0711490805"
"39664","New Zealand","Iceland","13175.1697816909"
"39665","New Zealand","India","9221.85615042692"
"39666","New Zealand","Indonesia","4282.27055022392"
"39667","New Zealand","Iran","13082.811431058"
"39668","New Zealand","Iraq","14412.012796698"
"39669","New Zealand","Ireland","14649.3335676513"
"39670","New Zealand","Isle of Man","14808.5189138472"
"39671","New Zealand","Israel","15330.4685510892"
"39672","New Zealand","Italy","15709.9473056005"
"39673","New Zealand","Ivory Coast","14649.5485505352"
"39674","New Zealand","Jamaica","10636.9030808137"
"39675","New Zealand","Japan","6250.67602635599"
"39676","New Zealand","Jersey","15400.249536563"
"39677","New Zealand","Jordan","15192.2827343261"
"39678","New Zealand","Kazakhstan","11463.8731338926"
"39679","New Zealand","Kenya","12040.4767891574"
"39680","New Zealand","Kiribati","445.88263394551"
"39681","New Zealand","Kosovo","15947.4385593543"
"39682","New Zealand","Kuwait","14311.0129697786"
"39683","New Zealand","Kyrgyzstan","12067.6488574211"
"39684","New Zealand","Laos","8772.36484920257"
"39685","New Zealand","Latvia","14305.4407290317"
"39686","New Zealand","Lebanon","15556.4936197284"
"39687","New Zealand","Lesotho","10043.8839063439"
"39688","New Zealand","Liberia","14649.5485505352"
"39689","New Zealand","Libya","15182.4820678171"
"39690","New Zealand","Liechtenstein","15707.4070374705"
"39691","New Zealand","Lithuania","14484.2409359442"
"39692","New Zealand","Luxembourg","15387.4037813427"
"39693","New Zealand","Macedonia","15991.7097589973"
"39694","New Zealand","Madagascar","9700.75348462239"
"39695","New Zealand","Madeira Islands","16287.7863102781"
"39696","New Zealand","Malawi","11079.8553003108"
"39697","New Zealand","Malaysia","7111.04200981085"
"39698","New Zealand","Maldives","10459.3910210257"
"39699","New Zealand","Mali","15284.4437682358"
"39700","New Zealand","Malta","16880.114394886"
"39701","New Zealand","Marshall Islands","2449.13170752152"
"39702","New Zealand","Martinique","12414.3153827422"
"39703","New Zealand","Mauritania","15806.5010659402"
"39704","New Zealand","Mauritius","9474.41670155502"
"39705","New Zealand","Mayotte","10918.5774602733"
"39706","New Zealand","Mexico","7080.30781618769"
"39707","New Zealand","Micronesia","3120.57278488988"
"39708","New Zealand","Moldova","15186.2202900337"
"39709","New Zealand","Monaco","16100.6274132061"
"39710","New Zealand","Mongolia","9039.139575376"
"39711","New Zealand","Montenegro","15965.6088655108"
"39712","New Zealand","Montserrat","12321.9659360344"
"39713","New Zealand","Morocco","16507.2920307376"
"39714","New Zealand","Mozambique","10237.9386033472"
"39715","New Zealand","Myanmar","9146.83943828693"
"39716","New Zealand","Namibia","10515.9393085559"
"39717","New Zealand","Nauru","2444.76484370956"
"39718","New Zealand","Nepal","11170.8944017486"
"39719","New Zealand","Netherlands","15015.8759574888"
"39720","New Zealand","Nevis","12282.2195359347"
"39721","New Zealand","New Caledonia","1401.8161502939"
"39722","New Zealand","Nicaragua","9553.64053734441"
"39723","New Zealand","Niger","14399.161899188"
"39724","New Zealand","Nigeria","14399.161899188"
"39725","New Zealand","Niue","1072.8930971766"
"39726","New Zealand","Norfolk Island","744.828067614785"
"39727","New Zealand","Northern Mariana Islands","5297.33492772988"
"39728","New Zealand","North Korea","8033.43458578568"
"39729","New Zealand","Norway","11923.9310616253"
"39730","New Zealand","Oman","12889.9488951978"
"39731","New Zealand","Pakistan","12320.4674896567"
"39732","New Zealand","Palau","6005.87766271722"
"39733","New Zealand","Palestine","15446.0281290911"
"39734","New Zealand","Panama","9966.74620094891"
"39735","New Zealand","Papua New Guinea","3163.70914695108"
"39736","New Zealand","Paraguay","9859.14656350864"
"39737","New Zealand","Peru","9677.2454782353"
"39738","New Zealand","Philippines","6649.16641784405"
"39739","New Zealand","Pitcairn Islands","4827.13760831861"
"39740","New Zealand","Poland","14738.9809045826"
"39741","New Zealand","Portugal","15973.2667263877"
"39742","New Zealand","Puerto Rico","11728.0967497339"
"39743","New Zealand","Qatar","13797.353028023"
"39744","New Zealand","Republic of Congo","13198.0827435817"
"39745","New Zealand","Reunion","9514.2931858531"
"39746","New Zealand","Romania","15246.6700915557"
"39747","New Zealand","Russia","7075.11791205152"
"39748","New Zealand","Rwanda","12744.4514151904"
"39749","New Zealand","Saba","12219.0478771634"
"39750","New Zealand","Saint Barthelemy","12261.1524705346"
"39751","New Zealand","Saint Helena","12391.2734378502"
"39752","New Zealand","Saint Kitts","12260.9046650803"
"39753","New Zealand","Saint Lucia","12422.006644233"
"39754","New Zealand","Saint Martin","12236.0339880302"
"39755","New Zealand","Saint Pierre and Miquelon","12636.8317866544"
"39756","New Zealand","Saint Vincent","12393.9357676468"
"39757","New Zealand","Samoa","471.157219264601"
"39758","New Zealand","San Marino","16046.8361586143"
"39759","New Zealand","Sao Tome and Principe","13961.4301058865"
"39760","New Zealand","Saudi Arabia","13169.909364517"
"39761","New Zealand","Senegal","15513.2097529121"
"39762","New Zealand","Serbia","15666.9319283963"
"39763","New Zealand","Seychelles","11002.1705092469"
"39764","New Zealand","Siachen Glacier","12343.5283627179"
"39765","New Zealand","Sierra Leone","14940.4944799587"
"39766","New Zealand","Singapore","8027.07303646938"
"39767","New Zealand","Sint Eustatius","12245.3442342564"
"39768","New Zealand","Sint Maarten","12235.8270504275"
"39769","New Zealand","Slovakia","15287.5344766889"
"39770","New Zealand","Slovenia","15677.1681877592"
"39771","New Zealand","Solomon Islands","2280.30917718524"
"39772","New Zealand","Somalia","12181.8537636689"
"39773","New Zealand","South Africa","8046.27939803797"
"39774","New Zealand","South Georgia","7870.23834178107"
"39775","New Zealand","South Korea","7776.88594930037"
"39776","New Zealand","South Sandwich Islands","7612.82338827222"
"39777","New Zealand","South Sudan","13173.4850319667"
"39778","New Zealand","Spain","15831.105150575"
"39779","New Zealand","Sri Lanka","10120.6355054032"
"39780","New Zealand","Sudan","13666.9200851739"
"39781","New Zealand","Suriname","12472.6722306828"
"39782","New Zealand","Swaziland","10230.4030096335"
"39783","New Zealand","Sweden","13219.9374151486"
"39784","New Zealand","Switzerland","15654.3566212769"
"39785","New Zealand","Syria","15273.5666966116"
"39786","New Zealand","Taiwan","8000.96076817403"
"39787","New Zealand","Tajikistan","12561.2829343988"
"39788","New Zealand","Tanzania","11423.4615978613"
"39789","New Zealand","Thailand","8555.86724388741"
"39790","New Zealand","Timor-Leste","5453.05318462571"
"39791","New Zealand","Tobago","12423.6657702297"
"39792","New Zealand","Togo","14734.4870812379"
"39793","New Zealand","Tonga","1061.90717074572"
"39794","New Zealand","Trinidad","12291.8199450078"
"39795","New Zealand","Tunisia","16807.2454095918"
"39796","New Zealand","Turkey","14958.2194800415"
"39797","New Zealand","Turkmenistan","13287.5578551214"
"39798","New Zealand","Turks and Caicos Islands","11305.256994844"
"39799","New Zealand","Uganda","12700.8788661968"
"39800","New Zealand","UK","14161.4142073655"
"39801","New Zealand","Ukraine","14548.7669124331"
"39802","New Zealand","United Arab Emirates","13373.5075396722"
"39803","New Zealand","Uruguay","9291.73406718053"
"39804","New Zealand","USA","3557.41190558862"
"39805","New Zealand","Uzbekistan","12674.8344351886"
"39806","New Zealand","Vanuatu","1599.74695789726"
"39807","New Zealand","Vatican","16276.507267144"
"39808","New Zealand","Venezuela","11031.7483499033"
"39809","New Zealand","Vietnam","8411.93849641969"
"39810","New Zealand","Virgin Islands, British","12072.5595014406"
"39811","New Zealand","Virgin Islands, US","12037.5922158812"
"39812","New Zealand","Wallis and Futuna","650.884483181309"
"39813","New Zealand","Western Sahara","16439.191393182"
"39814","New Zealand","Yemen","12581.0832169768"
"39815","New Zealand","Zambia","11381.6469150152"
